"fish.id","tray","tray.position","sample.mass.mg","c.content.mg","c.content.perc","d13C","n.content.mg","n.content.perc","d15N","c.n","duplicate","X","dissection.date","student.name","species","site","collection.date","weight.g","tl.mm","sl.mm","fl.mm","liver","stomach.contents","note","ground","packaged","ran.on.ea","month","season","month.year","east_vs_west","in_vs_out","distance","shoal.spot"
"PIN211","250823_BOEM_PIN_8","C12",0.73,0.32,44.34,-19.51,0.1,13.88,10.74,3.19,"",NA,"6/27/25","Dalton","Pinfish","WO3",25-04-10,"57.6","163","129","151","Y","- ","","Y","Y","","April","Spring","April-25","West","Out","offshore","West.Out"
"PIN212","250823_BOEM_PIN_8","D1",0.77,0.33,42.77,-17.49,0.1,13.5,9.7,3.17,"",NA,"6/27/25","Dalton","Pinfish","WI1",25-04-10,"10.5","97","85","90","Y","mush","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"PIN213","250823_BOEM_PIN_8","D5",0.71,0.32,44.43,-17.07,0.1,13.73,10.06,3.24,"",NA,"6/27/25","Dalton","Pinfish","WI1",25-04-10,"22.5","113","90","105","Y","mush","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"PIN214","250823_BOEM_PIN_8","D6",0.77,0.34,44.63,-18.63,0.11,13.78,11.02,3.24,"",NA,"6/27/25","Sam","Pinfish","WI1",25-04-10,"12.5","97","78","91","Y","- ","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"PIN215","250823_BOEM_PIN_8","D7",0.75,0.35,46.63,-17.73,0.11,14.41,11.09,3.24,"",NA,"6/27/25","Dalton","Pinfish","WI1",25-04-10,"15.7","102","83","95","Y","- ","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"PIN216","250823_BOEM_PIN_8","D8",0.78,0.34,43.49,-19.55,0.1,13.49,11.71,3.22,"",NA,"6/27/25","Sam","Pinfish","WI1",25-04-10,"14.6","101","80","93","Y","- ","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"PIN217","250823_BOEM_PIN_8","D9",0.76,0.35,45.68,-18.76,0.11,14.23,11.39,3.21,"Y",NA,"6/27/25","Sam","Pinfish","WI1",25-04-10,"11.2","89","72","85","-","- ","","Y","Y","","April","Spring","April-25","West","In","inshore","West.In"
"SPO001","250327_BOEM_2","A9",0.97,0.44,45.62,-16.73,0.14,14.45,7.77,3.16,"Y",NA,"11/19/24","Dannette","Spot","WI2",24-08-13,"50.6","154","125","153","Y","Y","","Y","Y","Y","August","Summer","August-24","West","In","midshore","West.In"
"SPO002","250327_BOEM_2","A11",0.95,0.43,45.15,-17.63,0.14,14.35,7.35,3.15,"",NA,"11/19/24","Dannette","Spot","WI2",24-08-13,"40","144","113","139","Y","Y","","Y","Y","Y","August","Summer","August-24","West","In","midshore","West.In"
"SPO003","250327_BOEM_2","A12",0.99,0.45,45.45,-20.28,0.14,14.55,8.67,3.12,"",NA,"11/19/24","Lindsey","Spot","WI2",24-08-13,"53.4","166","125","155","Y","Y","No gonads","Y","Y","Y","August","Summer","August-24","West","In","midshore","West.In"
"SPO004","250327_BOEM_2","B1",1.01,0.45,45.22,-18.47,0.14,14.27,8.29,3.17,"",NA,"11/19/24","Lindsey","Spot","EI2",24-05-22,"72.2","178","140","168","Y","Y","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"SPO005","250327_BOEM_2","B2",1.01,0.45,44.51,-17.09,0.14,14.11,9.12,3.15,"",NA,"11/19/24","Dannette","Spot","EI2",24-05-22,"74.9","180","143","171","Y","Y","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"SPO006","250327_BOEM_2","B5",0.99,0.45,45.15,-17.26,0.14,14.27,10.85,3.16,"",NA,"11/19/24","Dannette","Spot","EI2",24-05-22,"74","167","135","163","Y","Y","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"SPO007","250327_BOEM_2","B6",0.96,0.44,45.89,-22.34,0.14,14.55,8.46,3.15,"",NA,"11/19/24","Lindsey","Spot","EI2",24-05-22,"62.4","169","137","160","Y","Y","","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"SPO008","250327_BOEM_2","B7",1.04,0.47,45.07,-18.75,0.15,14.28,9.31,3.16,"",NA,"11/19/24","Lindsey","Spot","EI2",24-05-22,"54","166","135","158","Y","Y","No gonads","Y","Y","Y","May","Spring","May-24","East","In","midshore","East.In"
"SPO009","250404_BOEM_Spot_1","A9",1.05,0.48,45.88,-19.64,0.15,14.2,11.06,3.23,"Y",NA,"11/21/24","Sam","Spot","WO2",24-05-23,"66.2","172","135","165","Y","N","No gonads","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"SPO010","250404_BOEM_Spot_1","A11",1.03,0.46,45.23,-17.31,0.15,14.16,8.96,3.19,"",NA,"11/21/24","Sam","Spot","WO2",24-05-23,"45.7","157","125","150","N","N","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"SPO011","250404_BOEM_Spot_1","A12",0.99,0.45,45.09,-24.07,0.14,14.16,9.4,3.18,"",NA,"11/21/24","Sam","Spot","WO2",24-05-23,"44.8","150","124","148","Y","N","No gonads","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"SPO012","250404_BOEM_Spot_1","B1",1.07,0.49,45.34,-26.22,0.16,14.45,10.98,3.14,"",NA,"11/21/24","Sam","Spot","WO2",24-05-23,"43.6","155","120","149","Y","N","","Y","Y","Y","May","Spring","May-24","West","Out","midshore","West.Out"
"SPO013","250404_BOEM_Spot_1","B2",1.01,0.44,43.7,-19.17,0.14,13.8,10.57,3.17,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"75.4","177","141","173","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO014","250404_BOEM_Spot_1","B5",1.03,0.47,45.36,-18.55,0.15,14.23,8.63,3.19,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"44.8","153","116","143","Y","N","No gonads","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO015","250404_BOEM_Spot_1","B6",1.03,0.45,43.92,-18.3,0.14,13.65,10.8,3.22,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"71.5","175","138","168","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO016","250404_BOEM_Spot_1","B7",1.06,0.42,40.18,-19.99,0.13,12.7,8.47,3.16,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"40.7","149","115","144","Y","N","No Gonads","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO017","250404_BOEM_Spot_1","B8",1,0.44,44.09,-20.16,0.14,13.93,12.97,3.16,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"46.8","152","122","146","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO018","250404_BOEM_Spot_1","B9",1.03,0.47,45.7,-16.81,0.15,14.33,9.67,3.19,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"89.6","186","146","178","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO019","250404_BOEM_Spot_1","C1",1,0.45,45.12,-20.44,0.14,14.3,8.33,3.16,"",NA,"11/22/24","EG","Spot","EI1",24-05-22,"60","172","130","161","Y","Y","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO020","250404_BOEM_Spot_1","C2",1.01,0.46,45.5,-22.46,0.15,14.49,13.86,3.14,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"41.8","148","115","142","Y","Y","Fish Larve","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO021","250404_BOEM_Spot_1","C3",0.97,0.42,43.65,-22.52,0.13,13.84,10.17,3.15,"",NA,"11/22/24","Dannette","Spot","EI1",24-05-22,"21.7","120","95","117","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO022","250404_BOEM_Spot_1","C4",0.97,0.43,44.76,-19.17,0.14,14.06,11.01,3.18,"",NA,"11/22/24","EG","Spot","EI1",24-05-22,"50.6","152","120","147","Y","N","","Y","Y","Y","May","Spring","May-24","East","In","inshore","East.In"
"SPO023","250404_BOEM_Spot_1","C5",1,0.47,46.69,-19.63,0.13,13.02,14.25,3.58,"",NA,"11/22/24","EG","Spot","WO2",24-11-08,"89.8","177","140","171","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO024","250404_BOEM_Spot_1","C6",0.97,0.44,45.74,-19.71,0.14,14.39,12.28,3.18,"",NA,"11/22/24","EG","Spot","WO2",24-11-08,"72.4","185","146","175","Y","Y","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO025","250404_BOEM_Spot_1","C9",1.02,0.43,41.85,-18.1,0.13,13.18,11.84,3.17,"",NA,"12/2/24","EG","Spot","WO2",24-11-08,"69.2","174","137","162","Y","Y","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO026","250404_BOEM_Spot_1","C10",1.07,0.5,46.64,-19.62,0.15,14.39,12.31,3.24,"",NA,"12/2/24","EG","Spot","WO2",24-11-08,"81.7","183","144","176","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO027","250404_BOEM_Spot_1","C11",1.05,0.48,45.43,-21.3,0.14,13.85,11.13,3.28,"",NA,"12/2/24","EG","Spot","WO2",24-11-08,"73.1","168","135","166","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO028","250404_BOEM_Spot_1","C12",1.06,0.49,45.99,-20.73,0.15,14.58,9.82,3.16,"",NA,"12/2/24","EG","Spot","WO2",24-11-08,"72.3","178","140","164","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO029","250404_BOEM_Spot_1","D1",0.95,0.43,45.23,-16.07,0.13,14.15,8.69,3.2,"",NA,"12/2/24","EG","Spot","WO2",24-11-08,"86","185","150","160","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO030","250404_BOEM_Spot_1","D5",1.06,0.48,44.98,-16.79,0.15,14.47,7.09,3.11,"",NA,"12/3/24","Dannette","Spot","WO2",24-11-08,"76.8","176","140","173","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO031","250404_BOEM_Spot_1","D6",1.02,0.47,45.62,-18.85,0.15,14.43,9.16,3.16,"",NA,"12/3/24","Lindsey","Spot","WO2",24-11-08,"68","170","138","164","Y","N","","Y","Y","Y","November","Autumn","November-24","West","Out","midshore","West.Out"
"SPO032","250404_BOEM_Spot_1","D7",1.05,0.47,44.82,-20.67,0.15,14.35,9.44,3.12,"",NA,"12/3/24","Dannette","Spot","EI2",24-08-12,"50.9","160","125","152","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"SPO033","250404_BOEM_Spot_1","D8",0.93,0.41,44.53,-18.87,0.13,14.25,11.25,3.12,"",NA,"12/3/24","Lindsey","Spot","EI2",24-08-12,"47","155","123","149","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"SPO034","250404_BOEM_Spot_1","D9",1.03,0.47,45.34,-18.56,0.15,14.74,6.97,3.08,"Y",NA,"12/3/24","Dannette","Spot","EI2",24-08-12,"41.8","155","122","146","Y","N","","Y","Y","Y","August","Summer","August-24","East","In","midshore","East.In"
"STA001","250421_BOEM_ATB-STA","A9",1.04,0.47,45.57,-18.98,0.15,14.25,11.94,3.2,"Y",NA,"10/15/24","Dannette","Striped Anchovy","WI1",24-05-23,"12.2","115","95","104","N","N","","Y","Y","","May","Spring","May-24","West","In","inshore","West.In"
"STA002","250421_BOEM_ATB-STA","A11",0.94,0.41,43.63,-18.54,0.13,13.73,12.42,3.18,"",NA,"10/15/24","Lindsey","Striped Anchovy","WI1",24-05-23,"11.5","118","99","108","Y","Y","","Y","Y","","May","Spring","May-24","West","In","inshore","West.In"
"STA003","250421_BOEM_ATB-STA","A12",0.97,0.44,44.84,-18.73,0.14,14.22,11.92,3.15,"",NA,"10/18/24","Dannette","Striped Anchovy","EI1",24-05-22,"8.7","102","88","97","N","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA004","250421_BOEM_ATB-STA","B1",1.07,0.49,45.81,-19.73,0.15,14.53,12.63,3.15,"",NA,"10/18/24","Dannette","Striped Anchovy","EI1",24-05-22,"7.4","101","83","90","N","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA005","250421_BOEM_ATB-STA","B2",0.94,0.43,45.93,-18.73,0.14,14.51,12.26,3.17,"",NA,"10/18/24","EG","Striped Anchovy","EI1",24-05-22,"10.4","113","92","99","Y","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA006","250421_BOEM_ATB-STA","B5",1.03,0.47,45.89,-19.02,0.15,14.55,11.62,3.15,"",NA,"10/18/24","Dannette","Striped Anchovy","EI1",24-05-22,"11","114","94","100","N","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA007","250421_BOEM_ATB-STA","B6",0.95,0.44,46.13,-18.75,0.14,14.47,12.24,3.19,"",NA,"10/18/24","Dannette","Striped Anchovy","EI1",24-05-22,"7.7","103","84","93","Y","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA008","250421_BOEM_ATB-STA","B7",0.99,0.45,45.45,-20.93,0.14,14.23,12.2,3.19,"",NA,"10/18/24","EG","Striped Anchovy","EI1",24-05-22,"7.7","103","85","94","Y","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA009","250421_BOEM_ATB-STA","B8",1.01,0.46,45.46,-18.73,0.14,14.33,12.11,3.17,"",NA,"10/18/24","EG","Striped Anchovy","EI1",24-05-22,"7.3","100","83","87","Y","N","","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA010","250716_BOEM_STA_1","A9",0.68,0.3,43.74,-18.68,0.09,13.55,11.9,3.23,"Y",NA,"10/18/24","EG","Striped Anchovy","EI1",24-05-22,"7.6","105","85","92","N","N","Liver sample collected but doubtful; intestines digested and difficult to ID ","Y","Y","","May","Spring","May-24","East","In","inshore","East.In"
"STA011","250716_BOEM_STA_1","A11",0.75,0.33,43.6,-19.49,0.1,13.52,10.47,3.23,"",NA,"10/21/24","EG","Striped Anchovy","EI1",24-05-22,"2.2","73","63","67","N","N","","","","","May","Spring","May-24","East","In","inshore","East.In"
"STA012","250716_BOEM_STA_1","A12",0.75,0.33,44.15,-18.7,0.1,13.57,11.33,3.25,"",NA,"10/21/24","EG","Striped Anchovy","WI1",24-05-23,"7.7","104","84","91","N","N","","","","","May","Spring","May-24","West","In","inshore","West.In"
"STA013","250716_BOEM_STA_1","B1",0.79,0.34,43.47,-18.83,0.11,13.44,10.02,3.23,"",NA,"10/22/24","Dannette","Striped Anchovy","EI1",24-08-12,"2.4","70","60","67","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA014","250716_BOEM_STA_1","B2",0.63,0.28,44.1,-18.76,0.09,13.65,11,3.23,"",NA,"10/22/24","Lindsey","Striped Anchovy","EI1",24-08-12,"3.1","77","64","74","Y","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA015","250716_BOEM_STA_1","B5",0.69,0.3,43.21,-18.59,0.09,13.37,10,3.23,"",NA,"10/22/24","Dannette","Striped Anchovy","EI1",24-08-12,"3.3","76","61","66","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA016","250716_BOEM_STA_1","B6",0.7,0.31,43.75,-18.51,0.09,13.55,11.41,3.23,"",NA,"10/22/24","Lindsey","Striped Anchovy","EI1",24-08-12,"2","67","53","58","Y","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA017","250716_BOEM_STA_1","B7",0.65,0.29,43.67,-18.36,0.09,13.44,11.74,3.25,"",NA,"10/25/24","Dannette","Striped Anchovy","EI1",24-08-12,"2","65","55","60","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA018","250716_BOEM_STA_1","B8",0.75,0.32,43.54,-18.43,0.1,13.49,9.9,3.23,"",NA,"10/25/24","Sam","Striped Anchovy","EI1",24-08-12,"2.5","71","59","63","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA019","250716_BOEM_STA_1","B9",0.67,0.29,43.43,-18.52,0.09,13.39,10.13,3.24,"",NA,"10/25/24","Dannette","Striped Anchovy","EI1",24-08-12,"2.4","70","56","63","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA020","250716_BOEM_STA_1","C1",0.78,0.33,42.43,-18.44,0.1,13.1,11.42,3.24,"",NA,"10/25/24","EG","Striped Anchovy","EI1",24-08-12,"1.9","110","55","59","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA021","250716_BOEM_STA_1","C2",0.75,0.33,43.68,-18.76,0.1,13.43,9.93,3.25,"",NA,"10/25/24","Dannette","Striped Anchovy","EI1",24-08-12,"2.5","70","57","63","N","N","","","","","August","Summer","August-24","East","In","inshore","East.In"
"STA022","250716_BOEM_STA_1","C3",0.8,0.35,44.29,-18.52,0.11,13.73,10.7,3.23,"",NA,"10/25/24","EG","Striped Anchovy","WO2",24-08-13,"18.5","135","110","119","N","N","1 gonad found","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA023","250716_BOEM_STA_1","C4",0.79,0.35,44.97,-18.5,0.11,14.05,10.83,3.2,"",NA,"10/25/24","EG","Striped Anchovy","WO2",24-08-13,"17.2","130","107","114","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA024","250716_BOEM_STA_1","C5",0.7,0.31,44.48,-18.19,0.1,13.87,11.37,3.21,"",NA,"10/28/24","EG","Striped Anchovy","WO2",24-08-13,"13.6","121","101","106","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA025","250716_BOEM_STA_1","C6",0.74,0.33,44.71,-18.47,0.1,13.93,11.67,3.21,"",NA,"10/28/24","EG","Striped Anchovy","WO2",24-08-13,"11.8","119","97","104","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA026","250716_BOEM_STA_1","C9",0.72,0.31,43.85,-18.53,0.1,13.72,11.62,3.2,"",NA,"10/28/24","EG","Striped Anchovy","WO2",24-08-13,"10.9","106","97","101","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA027","250716_BOEM_STA_1","C10",0.67,0.3,44.9,-18.57,0.1,14.12,11.58,3.18,"",NA,"10/28/24","EG","Striped Anchovy","WO2",24-08-13,"11.1","116","95","106","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA028","250716_BOEM_STA_1","C11",0.77,0.34,44.33,-18.67,0.11,13.78,11.01,3.22,"",NA,"10/29/24","Dannette","Striped Anchovy","WO2",24-08-13,"11.6","113","95","105","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA029","250716_BOEM_STA_1","C12",0.7,0.31,44.18,-18.22,0.1,13.85,11.56,3.19,"",NA,"10/29/24","Dannette","Striped Anchovy","WO2",24-08-13,"11.9","114","93","106","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA030","250716_BOEM_STA_1","D1",0.64,0.29,44.87,-18.48,0.09,14.03,11.81,3.2,"",NA,"10/29/24","Dannette","Striped Anchovy","WO2",24-08-13,"10.7","108","91","100","N","N","","","","","August","Summer","August-24","West","Out","midshore","West.Out"
"STA031","250716_BOEM_STA_1","D5",0.74,0.33,44.44,-19.09,0.1,13.95,12.2,3.19,"",NA,"11/1/24","EG","Striped Anchovy","WI2",24-08-13,"12.1","115","95","102","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA032","250716_BOEM_STA_1","D6",0.79,0.35,44.84,-18.6,0.11,14.1,10.96,3.18,"",NA,"11/1/24","EG","Striped Anchovy","WI2",24-08-13,"11.4","115","96","103","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA033","250716_BOEM_STA_1","D7",0.66,0.29,44.55,-18.62,0.09,14.04,11.26,3.17,"",NA,"11/1/24","EG","Striped Anchovy","WI2",24-08-13,"16.5","129","106","114","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA034","250716_BOEM_STA_1","D8",0.76,0.34,44.37,-18.32,0.11,13.88,10.95,3.2,"",NA,"11/4/24","EG","Striped Anchovy","WI2",24-08-13,"9.6","108","89","95","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA035","250716_BOEM_STA_1","D9",0.75,0.33,44.61,-18.48,0.1,13.7,11.09,3.26,"Y",NA,"11/4/24","EG","Striped Anchovy","WI2",24-08-13,"10.5","112","92","98","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA036","250715_BOEM_STA_2","A9",0.74,0.32,43.58,-18.39,0.1,13.88,11.46,3.14,"Y",NA,"11/4/24","EG","Striped Anchovy","WI2",24-08-13,"10.4","113","93","99","N","N","","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA037","250715_BOEM_STA_2","A11",0.65,0.28,42.89,-18.02,0.09,13.36,10.87,3.21,"",NA,"11/5/24","Dannette","Striped Anchovy","WI2",24-08-13,"2.9","75","59","66","N","N","no gonads","","","","August","Summer","August-24","West","In","midshore","West.In"
"STA038","250715_BOEM_STA_2","A12",0.73,0.33,44.44,-18.71,0.1,14.14,11.47,3.14,"",NA,"11/5/24","Lindsey","Striped Anchovy","WI1",24-08-13,"13.1","121","101","106","N","N","","","","","August","Summer","August-24","West","In","inshore","West.In"
"STA039","250715_BOEM_STA_2","B1",0.75,0.33,44.18,-18.96,0.11,13.96,10.24,3.17,"",NA,"11/5/24","Dannette","Striped Anchovy","WI1",24-08-13,"6.8","92","77","83","N","N","","","","","August","Summer","August-24","West","In","inshore","West.In"
"STA040","250715_BOEM_STA_2","B2",0.72,0.31,42.74,-18.01,0.1,13.28,12.46,3.22,"",NA,"11/5/24","Lindsey","Striped Anchovy","WI1",24-08-13,"3.1","75","62","71","N","N","","","","","August","Summer","August-24","West","In","inshore","West.In"
"STA041","250715_BOEM_STA_2","B5",0.76,0.34,44.68,-17.73,0.11,13.9,11.6,3.21,"",NA,"11/5/24","Dannette","Striped Anchovy","WI1",24-08-13,"2.3","68","54","59","N","N","no gonads","","","","August","Summer","August-24","West","In","inshore","West.In"
"STA042","250715_BOEM_STA_2","B6",0.7,0.29,41.31,-19.49,0.09,12.22,9.65,3.38,"",NA,"11/12/24","Dannette","Striped Anchovy","EO1",24-08-12,"<0.1","24",NA,NA,"N","N","Whole fish--> no head","","","","August","Summer","August-24","East","Out","inshore","East.Out"
"STA043","250715_BOEM_STA_2","B7",0.65,0.28,42.66,-19.68,0.09,13.46,12.53,3.17,"",NA,"1/10/25","Sam","Striped Anchovy","WO1",24-11-08,"11.6","11.5","96","106","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA044","250715_BOEM_STA_2","B8",0.74,0.33,44.38,-18.63,0.1,14.05,13.33,3.16,"",NA,"1/10/25","Cole","Striped Anchovy","WO1",24-11-08,"14.5","124","103","113","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA045","250715_BOEM_STA_2","B9",0.68,0.3,44.14,-19.93,0.09,13.77,12.31,3.21,"",NA,"1/10/25","Sam","Striped Anchovy","WO1",24-11-08,"10.8","113","94","102","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA046","250715_BOEM_STA_2","C1",0.65,0.29,44.74,-19.85,0.09,13.93,12.58,3.21,"",NA,"1/10/25","Cole","Striped Anchovy","WO1",24-11-08,"14.5","124","104","114","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA047","250715_BOEM_STA_2","C2",0.68,0.3,44.43,-20,0.09,13.57,13.16,3.27,"",NA,"1/10/25","Cole","Striped Anchovy","WO1",24-11-08,"9.8","109","92","97","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA048","250715_BOEM_STA_2","C3",0.63,0.28,44.23,-19.54,0.09,13.73,13.32,3.22,"",NA,"1/10/25","Sam","Striped Anchovy","WO1",24-11-08,"8.6","105","88","94","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA049","250715_BOEM_STA_2","C4",0.76,0.34,44.86,-20.06,0.11,13.86,12.45,3.24,"",NA,"1/10/25","Cole","Striped Anchovy","WO1",24-11-08,"8.5","108","90","98","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA050","250715_BOEM_STA_2","C5",0.7,0.32,45.39,-20.06,0.09,13.62,12.62,3.33,"",NA,"1/10/25","Cole","Striped Anchovy","WO1",24-11-08,"9.9","107","90","97","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA051","250715_BOEM_STA_2","C6",0.76,0.33,44.36,-19.72,0.1,13.71,13.18,3.23,"",NA,"1/10/25","Sam","Striped Anchovy","WO1",24-11-08,"12.5","117","98","107","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA052","250715_BOEM_STA_2","C9",0.74,0.33,44.59,-19.76,0.1,13.91,13.24,3.21,"",NA,"1/10/25","Sam","Striped Anchovy","WO1",24-11-08,"11.1","113","96","104","N","N","","","","","November","Autumn","November-24","West","Out","inshore","West.Out"
"STA053","250715_BOEM_STA_2","C10",0.64,0.28,44.01,-19.81,0.09,13.92,13.23,3.16,"",NA,"1/14/25","Cole","Striped Anchovy","WI2",24-11-08,"11.6","117","97","105","N","larval mush","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA054","250715_BOEM_STA_2","C11",0.77,0.34,44.34,-19.3,0.11,14,12.96,3.17,"",NA,"1/14/25","Cole","Striped Anchovy","WI2",24-11-08,"11.2","116","97","106","N","-","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA055","250715_BOEM_STA_2","C12",0.73,0.32,43.98,-19.8,0.1,13.82,13.82,3.18,"",NA,"1/14/25","Cole","Striped Anchovy","WI2",24-11-08,"10","111","93","98","N","larval mush","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA056","250715_BOEM_STA_2","D1",0.7,0.31,43.79,-20.38,0.1,13.72,16.12,3.19,"",NA,"1/14/25","Cole","Striped Anchovy","WI2",24-11-08,"10.3","113","93","103","N","-","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA057","250715_BOEM_STA_2","D5",0.64,0.28,44,-19.74,0.09,13.95,14.26,3.15,"",NA,"1/15/25","Cole","Striped Anchovy","WI2",24-11-08,"8.3","106","88","98","N","mush","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA058","250715_BOEM_STA_2","D6",0.67,0.29,43.19,-19.37,0.09,13.66,14.66,3.16,"",NA,"1/15/25","Cole","Striped Anchovy","WI2",24-11-08,"5.7","97","80","87","N","shrimp larva?","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA059","250715_BOEM_STA_2","D7",0.67,0.29,43.62,-19.79,0.09,13.85,12.28,3.15,"",NA,"1/15/25","Cole","Striped Anchovy","WI2",24-11-08,"9.2","110","91","97","N","mush","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA060","250715_BOEM_STA_2","D8",0.69,0.3,43.24,-19.93,0.09,13.61,12.02,3.18,"",NA,"1/15/25","Cole","Striped Anchovy","WI2",24-11-08,"9","107","87","94","N","-","","","","","November","Autumn","November-24","West","In","midshore","West.In"
"STA061","250715_BOEM_STA_2","D9",0.69,0.3,43.87,-19.92,0.1,13.89,14.24,3.16,"Y",NA,"1/15/25","Lindsey","Striped Anchovy","WI2",24-11-08,"8.8","109","92","102","N","-","","","","","November","Autumn","November-24","West","In","midshore","West.In"
